path,zone,submodule,allowlisted,has_ru_header,has_en_header,lang_detect,en_fragment_bytes,has_mermaid
Libraries/Rdk-CvBasicLib/Docs/API-Overview.md,cvbasic,Rdk-CvBasicLib,False,True,True,both,872,False
Libraries/Rdk-CvBasicLib/Docs/Architecture.md,cvbasic,Rdk-CvBasicLib,False,True,True,both,6181,True
Libraries/Rdk-CvBasicLib/Docs/Component-Catalog.md,cvbasic,Rdk-CvBasicLib,False,True,True,both,3101,False
Libraries/Rdk-CvBasicLib/Docs/Components/BackgroundBinarizationLabeling.md,cvbasic,Rdk-CvBasicLib,False,True,True,both,7785,True
Libraries/Rdk-CvBasicLib/Docs/Components/CaptureAndSources.md,cvbasic,Rdk-CvBasicLib,False,True,True,both,7823,True
Libraries/Rdk-CvBasicLib/Docs/Components/ColorConvert.md,cvbasic,Rdk-CvBasicLib,False,True,True,both,2298,True
Libraries/Rdk-CvBasicLib/Docs/Components/CropReduce.md,cvbasic,Rdk-CvBasicLib,False,True,True,both,2861,True
Libraries/Rdk-CvBasicLib/Docs/Components/DetectorsSegmentators.md,cvbasic,Rdk-CvBasicLib,False,True,True,both,3403,True
Libraries/Rdk-CvBasicLib/Docs/Components/GeometricTransformations.md,cvbasic,Rdk-CvBasicLib,False,True,True,both,7985,True
Libraries/Rdk-CvBasicLib/Docs/Components/MatrixMathMux.md,cvbasic,Rdk-CvBasicLib,False,True,True,both,2867,True
Libraries/Rdk-CvBasicLib/Docs/Components/MovingDetectors.md,cvbasic,Rdk-CvBasicLib,False,True,True,both,8902,True
Libraries/Rdk-CvBasicLib/Docs/Components/PipelinesModelsStats.md,cvbasic,Rdk-CvBasicLib,False,True,True,both,6032,True
Libraries/Rdk-CvBasicLib/Docs/Components/ReceiverAndShowRect.md,cvbasic,Rdk-CvBasicLib,False,True,True,both,7101,True
Libraries/Rdk-CvBasicLib/Docs/Components/UCRFamily.md,cvbasic,Rdk-CvBasicLib,False,True,True,both,2305,True
Libraries/Rdk-CvBasicLib/Docs/Components/VideoSimulators.md,cvbasic,Rdk-CvBasicLib,False,True,True,both,3510,True
Libraries/Rdk-CvBasicLib/Docs/Diagrams/Image-Processing-Pipeline.md,cvbasic,Rdk-CvBasicLib,False,True,True,both,1225,True
Libraries/Rdk-CvBasicLib/Docs/Diagrams/Object-Detection-Flow.md,cvbasic,Rdk-CvBasicLib,False,True,True,both,763,True
Libraries/Rdk-CvBasicLib/Docs/Diagrams/README.md,cvbasic,Rdk-CvBasicLib,False,True,True,both,1582,False
Libraries/Rdk-CvBasicLib/Docs/Documentation-Status.md,cvbasic,Rdk-CvBasicLib,False,True,True,both,15510,False
Libraries/Rdk-CvBasicLib/Docs/FAQ.md,cvbasic,Rdk-CvBasicLib,False,True,True,both,3622,False
Libraries/Rdk-CvBasicLib/Docs/README.md,cvbasic,Rdk-CvBasicLib,False,True,True,both,1545,False
Libraries/Rdk-CvBasicLib/Docs/Rdk-CvBasicLib-Overview.md,cvbasic,Rdk-CvBasicLib,False,True,True,both,3013,True
Libraries/Rdk-CvBasicLib/Docs/Usage-Examples.md,cvbasic,Rdk-CvBasicLib,False,True,True,both,6178,False
Libraries/Rdk-HardwareLib/Docs/API-Overview.md,hardware,Rdk-HardwareLib,False,True,True,both,5177,False
Libraries/Rdk-HardwareLib/Docs/Architecture.md,hardware,Rdk-HardwareLib,False,True,True,both,6777,True
Libraries/Rdk-HardwareLib/Docs/Arduino-Setup-Windows.md,hardware,Rdk-HardwareLib,False,True,True,both,1520,False
Libraries/Rdk-HardwareLib/Docs/Component-Catalog.md,hardware,Rdk-HardwareLib,False,True,True,both,2149,False
Libraries/Rdk-HardwareLib/Docs/Components/ADC.md,hardware,Rdk-HardwareLib,False,True,True,both,130,False
Libraries/Rdk-HardwareLib/Docs/Components/Arduino.md,hardware,Rdk-HardwareLib,False,True,True,both,208,False
Libraries/Rdk-HardwareLib/Docs/Components/ArduinoAdc.md,hardware,Rdk-HardwareLib,False,True,True,both,918,True
Libraries/Rdk-HardwareLib/Docs/Components/ArduinoBoard.md,hardware,Rdk-HardwareLib,False,True,True,both,1871,True
Libraries/Rdk-HardwareLib/Docs/Components/ArduinoConnect.md,hardware,Rdk-HardwareLib,False,True,True,both,184,False
Libraries/Rdk-HardwareLib/Docs/Components/ArduinoDcDemo.md,hardware,Rdk-HardwareLib,False,True,True,both,1324,True
Libraries/Rdk-HardwareLib/Docs/Components/ArduinoFirmata.md,hardware,Rdk-HardwareLib,False,True,True,both,2589,True
Libraries/Rdk-HardwareLib/Docs/Components/ArduinoSensorSketch.md,hardware,Rdk-HardwareLib,False,True,True,both,1260,False
Libraries/Rdk-HardwareLib/Docs/Components/DC.md,hardware,Rdk-HardwareLib,False,True,True,both,137,False
Libraries/Rdk-HardwareLib/Docs/DOXYGEN.md,hardware,Rdk-HardwareLib,False,True,True,both,768,False
Libraries/Rdk-HardwareLib/Docs/Diagrams/README.md,hardware,Rdk-HardwareLib,False,True,True,both,761,False
Libraries/Rdk-HardwareLib/Docs/Documentation-Status.md,hardware,Rdk-HardwareLib,False,True,True,both,4102,False
Libraries/Rdk-HardwareLib/Docs/FirmataTechDebt.md,hardware,Rdk-HardwareLib,False,True,True,both,1659,False
Libraries/Rdk-HardwareLib/Docs/GUI.md,hardware,Rdk-HardwareLib,False,True,True,both,3635,False
Libraries/Rdk-HardwareLib/Docs/Legacy/ADC.md,hardware,Rdk-HardwareLib,False,True,True,both,16050,True
Libraries/Rdk-HardwareLib/Docs/Legacy/Arduino.md,hardware,Rdk-HardwareLib,False,True,True,both,5839,True
Libraries/Rdk-HardwareLib/Docs/Legacy/ArduinoConnect.md,hardware,Rdk-HardwareLib,False,True,True,both,5669,True
Libraries/Rdk-HardwareLib/Docs/Legacy/DC.md,hardware,Rdk-HardwareLib,False,True,True,both,16446,True
Libraries/Rdk-HardwareLib/Docs/Legacy/README.md,hardware,Rdk-HardwareLib,False,True,True,both,992,False
Libraries/Rdk-HardwareLib/Docs/Protocol.md,hardware,Rdk-HardwareLib,False,True,True,both,2246,False
Libraries/Rdk-HardwareLib/Docs/README.md,hardware,Rdk-HardwareLib,False,True,True,both,3276,False
Libraries/Rdk-HardwareLib/Docs/TechDebt.md,hardware,Rdk-HardwareLib,False,True,True,both,1279,False
Libraries/Rdk-HardwareLib/Docs/Transport.md,hardware,Rdk-HardwareLib,False,True,True,both,3642,False
Libraries/Rdk-HardwareLib/Docs/Usage-Examples.md,hardware,Rdk-HardwareLib,False,True,True,both,3666,False
Libraries/Rdk-HardwareLib/Docs/firmata_spike.md,hardware,Rdk-HardwareLib,False,True,True,both,1036,False
Libraries/Rdk-HardwareLib/Docs/firmware_build.md,hardware,Rdk-HardwareLib,False,True,True,both,2081,False
Libraries/Rdk-HardwareLib/Firmware/README.md,hardware,Rdk-HardwareLib,False,True,True,both,4863,False
Libraries/Rdk-HardwareLib/GUI/Qt/Resources/LICENSES.md,hardware,Rdk-HardwareLib,False,True,True,both,231,False
Libraries/Rdk-HardwareLib/Llm/README.md,hardware,Rdk-HardwareLib,False,True,True,both,649,False
Libraries/Terminology-Glossary.md,misc,Terminology-Glossary.md,False,True,True,both,7157,False
QT-CREATOR-VCPKG-SETUP.md,misc,nmsdk,False,True,True,both,4996,False
README-VCPKG-ISSUES.md,misc,nmsdk,False,True,True,both,2083,False
README.md,misc,nmsdk,False,True,True,both,1132,False
Rdk/Docs/API-Reference.md,rdk,Rdk,False,True,True,both,19517,False
Rdk/Docs/Application-Detailed.md,rdk,Rdk,False,True,True,both,14003,True
Rdk/Docs/Architecture/Application-Architecture.md,rdk,Rdk,False,True,True,both,6231,True
Rdk/Docs/Architecture/Engine-Architecture.md,rdk,Rdk,False,True,True,both,8792,True
Rdk/Docs/Architecture/Graphics-Architecture.md,rdk,Rdk,False,True,True,both,4452,True
Rdk/Docs/Architecture/Overview.md,rdk,Rdk,False,True,True,both,4457,True
Rdk/Docs/Architecture/Serialize-Architecture.md,rdk,Rdk,False,True,True,both,4788,True
Rdk/Docs/Architecture/System-Platform-Abstraction.md,rdk,Rdk,False,True,True,both,3663,True
Rdk/Docs/Architecture-Diagrams.md,rdk,Rdk,False,True,True,both,10705,True
Rdk/Docs/Architecture.md,rdk,Rdk,False,True,True,both,1523,True
Rdk/Docs/Configuration-Management.md,rdk,Rdk,False,True,True,both,6441,True
Rdk/Docs/Console-Application.md,rdk,Rdk,False,True,True,both,5963,True
Rdk/Docs/Controllers-System.md,rdk,Rdk,False,True,True,both,7523,True
Rdk/Docs/Diagrams/Component-Lifecycle.md,rdk,Rdk,False,True,True,both,1884,True
Rdk/Docs/Diagrams/Property-System.md,rdk,Rdk,False,True,True,both,2127,True
Rdk/Docs/Diagrams/README.md,rdk,Rdk,False,True,True,both,510,False
Rdk/Docs/Diagrams/RPC-Flow.md,rdk,Rdk,False,True,True,both,2500,True
Rdk/Docs/Documentation-Status.md,rdk,Rdk,False,True,True,both,8088,False
Rdk/Docs/Engine-Detailed.md,rdk,Rdk,False,True,True,both,13220,True
Rdk/Docs/Examples/Component-Creation-Example.md,rdk,Rdk,False,True,True,both,2929,False
Rdk/Docs/Examples/README.md,rdk,Rdk,False,True,True,both,986,False
Rdk/Docs/Examples/RPC-Integration-Example.md,rdk,Rdk,False,True,True,both,3129,False
Rdk/Docs/Examples/Serialization-Example.md,rdk,Rdk,False,True,True,both,3112,False
Rdk/Docs/Examples/Threading-Example.md,rdk,Rdk,False,True,True,both,2954,False
Rdk/Docs/FAQ.md,rdk,Rdk,False,True,True,both,5031,False
Rdk/Docs/Getting-Started.md,rdk,Rdk,False,True,True,both,4691,False
Rdk/Docs/Graphics-Detailed.md,rdk,Rdk,False,True,True,both,6745,True
Rdk/Docs/Guides/Component-Development.md,rdk,Rdk,False,True,True,both,6557,True
Rdk/Docs/Guides/Component-System.md,rdk,Rdk,False,True,True,both,1382,False
Rdk/Docs/Guides/Creating-Components.md,rdk,Rdk,False,True,True,both,641,False
Rdk/Docs/Guides/Creating-Controllers.md,rdk,Rdk,False,True,True,both,968,False
Rdk/Docs/Guides/Creating-Properties.md,rdk,Rdk,False,True,True,both,393,False
Rdk/Docs/Guides/Error-Handling.md,rdk,Rdk,False,True,True,both,220,False
Rdk/Docs/Guides/Project-Management.md,rdk,Rdk,False,True,True,both,23788,True
Rdk/Docs/Guides/RPC-Integration.md,rdk,Rdk,False,True,True,both,241,False
Rdk/Docs/Guides/Serialization-Guide.md,rdk,Rdk,False,True,True,both,726,False
Rdk/Docs/Guides/Threading-Guide.md,rdk,Rdk,False,True,True,both,685,False
Rdk/Docs/Logging-System.md,rdk,Rdk,False,True,True,both,9490,True
Rdk/Docs/Math-Detailed.md,rdk,Rdk,False,True,True,both,7300,True
Rdk/Docs/Math-Libraries-Reference.md,rdk,Rdk,False,True,True,both,8892,True
Rdk/Docs/README.md,rdk,Rdk,False,True,True,both,4717,False
Rdk/Docs/Serialize-Detailed.md,rdk,Rdk,False,True,True,both,4058,True
Rdk/Docs/System-Detailed.md,rdk,Rdk,False,True,True,both,3943,True
Rdk/Docs/Tests.md,rdk,Rdk,False,True,True,both,738,False
Rdk/Docs/Utilities-Detailed.md,rdk,Rdk,False,True,True,both,6416,True
Rdk/Docs/Utilities-Reference.md,rdk,Rdk,False,True,True,both,12005,True
Rdk/GUI/Qt/static/markdown/README.md,rdk,Rdk,False,True,True,both,916,False
Rdk/LLM/AGENTS.md,rdk,Rdk,False,True,True,both,1958,False
Rdk/LLM/Docs/Agent-Interaction.md,rdk,Rdk,False,True,True,both,708,False
Rdk/LLM/Docs/Agent-Scenario-Matrix.md,rdk,Rdk,False,True,True,both,3355,False
Rdk/LLM/Docs/Agentic-Risk-Test-Matrix.md,rdk,Rdk,False,True,True,both,2320,False
Rdk/LLM/Docs/Anti-Patterns.md,rdk,Rdk,False,True,True,both,1613,False
Rdk/LLM/Docs/Application-Commands.md,rdk,Rdk,False,True,True,both,6317,False
Rdk/LLM/Docs/Architecture.md,rdk,Rdk,False,True,True,both,4954,True
Rdk/LLM/Docs/Build.md,rdk,Rdk,False,True,True,both,1537,False
Rdk/LLM/Docs/Chat-22-15-GUI-Walkthrough.md,rdk,Rdk,False,True,True,both,2555,False
Rdk/LLM/Docs/Connect-Semantics.md,rdk,Rdk,False,True,True,both,1146,False
Rdk/LLM/Docs/Context-Memory.md,rdk,Rdk,False,True,True,both,558,False
Rdk/LLM/Docs/Conversation-State.md,rdk,Rdk,False,True,True,both,3280,False
Rdk/LLM/Docs/Developer-Architecture.md,rdk,Rdk,False,True,True,both,910,False
Rdk/LLM/Docs/Development-Workflow.md,rdk,Rdk,False,True,True,both,1428,False
Rdk/LLM/Docs/Domain-Layer.md,rdk,Rdk,False,True,True,both,7613,False
Rdk/LLM/Docs/Entity-Resolution.md,rdk,Rdk,False,True,True,both,760,False
Rdk/LLM/Docs/Extension-Guide.md,rdk,Rdk,False,True,True,both,580,False
Rdk/LLM/Docs/GUI-Integration.md,rdk,Rdk,False,True,True,both,2280,False
Rdk/LLM/Docs/Knowledge-Sources.md,rdk,Rdk,False,True,True,both,3727,False
Rdk/LLM/Docs/Link-Planning.md,rdk,Rdk,False,True,True,both,4348,False
Rdk/LLM/Docs/MVP-Roadmap.md,rdk,Rdk,False,True,True,both,2987,False
Rdk/LLM/Docs/Migration-Agent-V2.md,rdk,Rdk,False,True,True,both,793,False
Rdk/LLM/Docs/Model-Capability-Matrix.md,rdk,Rdk,False,True,True,both,563,False
Rdk/LLM/Docs/Observability-and-Audit.md,rdk,Rdk,False,True,True,both,319,False
Rdk/LLM/Docs/Orchestrator.md,rdk,Rdk,False,True,True,both,964,False
Rdk/LLM/Docs/Pending-CMake-Changes.md,rdk,Rdk,False,True,True,both,386,False
Rdk/LLM/Docs/Policy-and-Safety.md,rdk,Rdk,False,True,True,both,716,False
Rdk/LLM/Docs/Post-Audit-Phase-2-Implementation-Plan.md,rdk,Rdk,False,True,True,both,402,False
Rdk/LLM/Docs/Post-MVP-Implementation-Plan.md,rdk,Rdk,False,True,True,both,734,False
Rdk/LLM/Docs/Project-Context-NMSDK.md,rdk,Rdk,False,True,True,both,6424,False
Rdk/LLM/Docs/Providers.md,rdk,Rdk,False,True,True,both,832,False
Rdk/LLM/Docs/Quantity-Resolution.md,rdk,Rdk,False,True,True,both,1915,False
Rdk/LLM/Docs/README.md,rdk,Rdk,False,True,True,both,813,False
Rdk/LLM/Docs/Testing-Strategy.md,rdk,Rdk,False,True,True,both,2047,False
Rdk/LLM/Docs/Tool-Gateway-and-Registry.md,rdk,Rdk,False,True,True,both,1670,False
Rdk/LLM/Docs/Tools-Contracts.md,rdk,Rdk,False,True,True,both,4134,False
Rdk/LLM/Docs/Unified-Turn-Contract.md,rdk,Rdk,False,True,True,both,440,False
Rdk/LLM/Docs/Write-Tools-Backlog.md,rdk,Rdk,False,True,True,both,2786,False
Rdk/LLM/TECH-DEBT.md,rdk,Rdk,False,True,True,both,411,False
Reports/00-Project-Overview.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/01-Rdk-Core-Structure.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/09-Component-System.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/10-Build-System.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/11-Cross-Platform-Support.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/12-Property-Refactoring-Audit.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/13-Refactoring-Progress.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/14-Comments-Fixed.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/15-Refactoring-Optimization-Progress.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/16-Refactoring-Summary.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/17-Refactoring-UContainer-Optimization.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/18-Refactoring-Status-Check.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/19-Refactoring-Inline-Optimization.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/20-Refactoring-Progress-Summary.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/21-Refactoring-GetComponent-Optimization.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/22-Refactoring-Final-Status.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/23-Glog-Migration-Status.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/24-Glog-Logging-Analysis.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/25-ClDesc-Autogen.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/26-Build-Windows.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/27-ModernDiagram-Visualization-Links.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/28-ModernDiagramWidget-Complete.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/29-StyleSystem-Documentation.md,misc,nmsdk,True,False,False,unknown,12752,False
Reports/30-Calculate-Performance-Optimization.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/31-Build-Dependencies-Analysis-2025.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/32-Test-Results-Plugin-Fix.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/33-Test-Results-Final.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/34-Test-Verification-Final.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/35-QMessageBox-Style-Crash-Test-Results.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/36-QMessageBox-Fix-Applied.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/37-Lessons-Learned-QMessageBox-Crash.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/38-Line-Endings-Fix-Analysis.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/39-UModernDiagramWidget-Architecture.md,misc,nmsdk,True,False,False,unknown,34753,True
Reports/All-Stages-Summary.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/Auto-Testing-Instructions.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/BUILD_DEPENDENCIES_ANALYSIS.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/Bin-Configs-Empty-Model-Audit.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/BuildStructure-Analysis-Report.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/ChannelFilter-Fix-Report.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/ClassesAndModelsFixes-Summary.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/ClassesDiagnosis-Report.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/ConfigFixes-Final-Plan.md,misc,nmsdk,True,False,False,unknown,8000,False
Reports/ConfigFixes-Report.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/ConfigNamesReplacement-Report.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/ConfigValidation-Detailed-Report.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/ConfigValidation-Problems-Analysis.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/ConfigValidation-Report.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/ConfigsDescription.md,misc,nmsdk,True,False,False,unknown,791935,False
Reports/CreateEnvironment-Diagnosis-Report.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/Debug-Logging-Added.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/Debug-Logging-Summary.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/DebugMode-Enabled-Report.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/Deep-Subrepo-Research/00-Master-Report-Subrepo-Impact.md,misc,nmsdk,True,False,False,unknown,0,True
Reports/Deep-Subrepo-Research/01-PulseLib-Deep-Diff-Report.md,misc,nmsdk,True,False,False,unknown,0,True
Reports/Deep-Subrepo-Research/02-Rdk-BasicLib-Deep-Diff-Report.md,misc,nmsdk,True,False,False,unknown,0,True
Reports/Deep-Subrepo-Research/03-Rdk-Deep-Diff-Report.md,misc,nmsdk,True,False,False,unknown,0,True
Reports/Deep-Subrepo-Research/04-Review-Version-NeuronLearner-NeuronTrainer.md,misc,nmsdk,True,False,False,unknown,0,True
Reports/Deep-Subrepo-Research/05-Remediation-Execution-Report.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/Deep-Subrepo-Research/06-Regression-Validation-Report.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/DirectPropertyAccess_FileList.md,misc,nmsdk,True,False,False,unknown,14127,False
Reports/Execution-Guide.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/Final-Changes-Summary.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/Final-Debug-Messages-Fix.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/Final-Logging-Setup-Report.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/Final-RLOG-Problem-Analysis.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/Final-Solution-Summary.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/GUI-Qt-Analysis.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/GUI-Qt-ImprovementPlan.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/GUI-Qt-Optimization.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/GUI-Study-Summary.md,misc,nmsdk,True,False,False,unknown,11996,False
Reports/HistoryAnalysis-Report.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/Interface-xml-restore-report.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/LOG-INFO-Direct-Approach-Report.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/LogLevel-Changed-To-INFO.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/Logging-Issue-Analysis.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/Logs-Check-After-CreateEnvironment-Message.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/Logs-Check-After-INFO-Level.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/Logs-Check-After-RLOG.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/Logs-Check-After-Recompilation.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/MissingComponents-Diagnosis-Report.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/MissingItems-Detailed-Analysis.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/ModelFixes-Report.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/MotionControl-Complete-Diagnosis.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/MotionControl-Diagnosis-Summary.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/MotionControl-Diagnosis.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/MotionControl-Final-Diagnosis.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/MotionControl-Root-Cause.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/MotionControlLibrary-Fix-Success.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/NextSteps-Plan.md,misc,nmsdk,True,False,False,unknown,7931,False
Reports/OldConfigs-Fixes-Proposal.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/OldConfigs-Status-Report.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/Performance/EXECUTION_SUMMARY.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/Performance/GetData_Performance_Report.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/Performance/GetData_Performance_Report_Template.md,misc,nmsdk,True,False,False,unknown,5467,False
Reports/Performance/README.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/Performance_Benchmarks_GetData_Optimization.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/Plan-01-PropertyRefactoring.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/PulseLib-Architecture-and-Compatibility.md,misc,nmsdk,True,False,False,unknown,26415,False
Reports/PulseLib-PosNeg-InhExc-Passport.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/README.md,misc,nmsdk,True,True,True,both,125,False
Reports/RLOG-Messages-Not-Visible-Report.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/RLOG-Migration-Report.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/ScriptAnalysis-Report.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/ScriptDamageAnalysis-Report.md,misc,nmsdk,True,False,False,unknown,1973,False
Reports/SpikeSamples-Docs-Progress.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/SpikeSamples-Validation-Report.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/Stage1-3-Final-Results.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/Stage1-3-Results.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/Stage2-Final-Plan.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/Stage2-Updated-Plan.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/Stage3-4-Results.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/Testing-Plan.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/Validation-Logs-Analysis.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/Validation-Logs-Check-Report.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/Validation-With-DebugMode-Report.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/ValidationCycle-Summary.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/comp_gui_bcb_qt_matrix.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/comp_gui_closure_report.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/comp_gui_dock_native_smoke_checklist.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/comp_gui_manipulator_advanced_mapping.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/comp_gui_manual_smoke_checklist_short.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/comp_gui_manual_smoke_protocol.md,misc,nmsdk,True,False,False,unknown,2398,False
Reports/comp_gui_next_execution_plan.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/comp_gui_release_checklist.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/comp_gui_technical_debt.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/config-earliest-and-preceding-other.md,misc,nmsdk,True,False,False,unknown,0,False
Reports/config-earliest-and-preceding.md,misc,nmsdk,True,False,False,unknown,0,False
Tests/Integration/ConfigValidation/INDEX.md,tests,nmsdk,False,True,True,both,1635,False
Tests/Integration/ConfigValidation/QUICK_START.md,tests,nmsdk,False,True,True,both,1000,False
Tests/Integration/ConfigValidation/README.md,tests,nmsdk,False,True,True,both,4667,False
Tests/Integration/ConfigValidation/RUN_TESTS.md,tests,nmsdk,False,True,True,both,4116,False
Tests/Integration/ConfigValidation/SUMMARY.md,tests,nmsdk,False,True,True,both,3098,False
Tests/Integration/GUI/BUILD_INSTRUCTIONS.md,tests,nmsdk,False,True,True,both,1625,False
Tests/Integration/GUI/PRODUCTION_TEST_README.md,tests,nmsdk,False,True,True,both,2660,False
Tests/Integration/GUI/QT_VERSION_COMPARISON.md,tests,nmsdk,False,True,True,both,1506,False
Tests/Integration/GUI/README_QMessageBox_Test.md,tests,nmsdk,False,True,True,both,2107,False
Tests/Integration/GUI/TEST_RESULTS.md,tests,nmsdk,False,True,True,both,1487,False
Tests/Integration/README.md,tests,nmsdk,False,True,True,both,1000,False
cmake/README_QtVcpkg.md,misc,nmsdk,False,True,True,both,1554,False
cmake/README_QtWebEngine.md,misc,nmsdk,False,True,True,both,853,False
